# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.750, -1.274 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": "true", "header": "true", "lat": "51.7500805", "lon": "-1.2737942", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1482.145", "system_loss": "0.3", "tracking": "0", "tilt": "37", "azim": "180", "raw": "true"}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-06-30 00:00,2019-06-30 01:00,0,0,0,14.732
2019-06-30 01:00,2019-06-30 02:00,0,0,0,13.574
2019-06-30 02:00,2019-06-30 03:00,0,0,0,12.684
2019-06-30 03:00,2019-06-30 04:00,0,0,0,12.080
2019-06-30 04:00,2019-06-30 05:00,11.257,0,0.029,12.355
2019-06-30 05:00,2019-06-30 06:00,38.589,0,0.059,13.737
2019-06-30 06:00,2019-06-30 07:00,183.302,0.132,0.073,15.713
2019-06-30 07:00,2019-06-30 08:00,381.992,0.329,0.085,17.532
2019-06-30 08:00,2019-06-30 09:00,562.715,0.532,0.093,18.967
2019-06-30 09:00,2019-06-30 10:00,698.409,0.701,0.102,20.111
2019-06-30 10:00,2019-06-30 11:00,787.243,0.821,0.109,21.002
2019-06-30 11:00,2019-06-30 12:00,833.703,0.889,0.113,21.660
2019-06-30 12:00,2019-06-30 13:00,831.016,0.884,0.116,22.063
2019-06-30 13:00,2019-06-30 14:00,774.853,0.796,0.122,22.134
2019-06-30 14:00,2019-06-30 15:00,688.127,0.676,0.121,21.894
2019-06-30 15:00,2019-06-30 16:00,555.390,0.506,0.118,21.385
2019-06-30 16:00,2019-06-30 17:00,384.002,0.302,0.120,20.628
2019-06-30 17:00,2019-06-30 18:00,193.827,0.090,0.129,19.550
2019-06-30 18:00,2019-06-30 19:00,70.080,0.003,0.090,18.410
2019-06-30 19:00,2019-06-30 20:00,20.098,0,0.040,16.884
2019-06-30 20:00,2019-06-30 21:00,0,0,0.001,14.944
2019-06-30 21:00,2019-06-30 22:00,0,0,0,13.867
2019-06-30 22:00,2019-06-30 23:00,0,0,0,13.128
2019-06-30 23:00,2019-07-01 00:00,0,0,0,12.541
2019-07-01 00:00,2019-07-01 01:00,0,0,0,12.107
2019-07-01 01:00,2019-07-01 02:00,0,0,0,11.834
2019-07-01 02:00,2019-07-01 03:00,0,0,0,11.705
2019-07-01 03:00,2019-07-01 04:00,0,0,0,11.423
2019-07-01 04:00,2019-07-01 05:00,11.128,0,0.029,11.842
2019-07-01 05:00,2019-07-01 06:00,36.933,0,0.057,13.082
2019-07-01 06:00,2019-07-01 07:00,185.449,0.135,0.070,14.285
2019-07-01 07:00,2019-07-01 08:00,391.426,0.339,0.081,15.439
2019-07-01 08:00,2019-07-01 09:00,575.305,0.543,0.090,16.741
2019-07-01 09:00,2019-07-01 10:00,718.501,0.723,0.096,17.968
2019-07-01 10:00,2019-07-01 11:00,804.233,0.838,0.105,19.050
2019-07-01 11:00,2019-07-01 12:00,843.665,0.894,0.113,19.982
2019-07-01 12:00,2019-07-01 13:00,809.514,0.830,0.130,20.542
2019-07-01 13:00,2019-07-01 14:00,782.748,0.800,0.123,20.950
2019-07-01 14:00,2019-07-01 15:00,692.356,0.678,0.121,21.006
2019-07-01 15:00,2019-07-01 16:00,557.388,0.506,0.119,20.797
2019-07-01 16:00,2019-07-01 17:00,384.930,0.302,0.121,20.317
2019-07-01 17:00,2019-07-01 18:00,194.896,0.094,0.126,19.411
2019-07-01 18:00,2019-07-01 19:00,73.506,0.004,0.092,18.240
2019-07-01 19:00,2019-07-01 20:00,12.455,0,0.031,16.685
2019-07-01 20:00,2019-07-01 21:00,0,0,0.001,15.029
2019-07-01 21:00,2019-07-01 22:00,0,0,0,13.588
2019-07-01 22:00,2019-07-01 23:00,0,0,0,12.217
2019-07-01 23:00,2019-07-02 00:00,0,0,0,11.230
2019-07-02 00:00,2019-07-02 01:00,0,0,0,10.389
2019-07-02 01:00,2019-07-02 02:00,0,0,0,9.682
2019-07-02 02:00,2019-07-02 03:00,0,0,0,9.012
2019-07-02 03:00,2019-07-02 04:00,0,0,0,8.408
2019-07-02 04:00,2019-07-02 05:00,11.083,0,0.029,9.010
2019-07-02 05:00,2019-07-02 06:00,41.339,0,0.061,10.566
2019-07-02 06:00,2019-07-02 07:00,185.445,0.134,0.070,12.920
2019-07-02 07:00,2019-07-02 08:00,392.933,0.342,0.079,14.985
2019-07-02 08:00,2019-07-02 09:00,575.264,0.544,0.088,16.580
2019-07-02 09:00,2019-07-02 10:00,714.114,0.717,0.096,17.883
2019-07-02 10:00,2019-07-02 11:00,804.261,0.839,0.103,18.955
2019-07-02 11:00,2019-07-02 12:00,845.190,0.899,0.109,19.803
2019-07-02 12:00,2019-07-02 13:00,849.249,0.909,0.109,20.429
2019-07-02 13:00,2019-07-02 14:00,806.724,0.850,0.107,20.818
2019-07-02 14:00,2019-07-02 15:00,721.814,0.735,0.103,20.976
2019-07-02 15:00,2019-07-02 16:00,580.312,0.551,0.102,20.792
2019-07-02 16:00,2019-07-02 17:00,409.626,0.353,0.097,20.285
2019-07-02 17:00,2019-07-02 18:00,210.641,0.132,0.104,19.442
2019-07-02 18:00,2019-07-02 19:00,69.408,0.005,0.087,18.165
2019-07-02 19:00,2019-07-02 20:00,17.307,0,0.037,16.174
2019-07-02 20:00,2019-07-02 21:00,0,0,0.001,14.117
2019-07-02 21:00,2019-07-02 22:00,0,0,0,13.202
2019-07-02 22:00,2019-07-02 23:00,0,0,0,12.355
2019-07-02 23:00,2019-07-03 00:00,0,0,0,11.571
2019-07-03 00:00,2019-07-03 01:00,0,0,0,10.909
2019-07-03 01:00,2019-07-03 02:00,0,0,0,10.312
2019-07-03 02:00,2019-07-03 03:00,0,0,0,9.674
2019-07-03 03:00,2019-07-03 04:00,0,0,0,9.321
2019-07-03 04:00,2019-07-03 05:00,9.936,0,0.027,9.741
2019-07-03 05:00,2019-07-03 06:00,52.670,0,0.073,10.886
2019-07-03 06:00,2019-07-03 07:00,178.579,0.111,0.086,12.956
2019-07-03 07:00,2019-07-03 08:00,378.289,0.317,0.089,15.654
2019-07-03 08:00,2019-07-03 09:00,561.352,0.525,0.094,17.588
2019-07-03 09:00,2019-07-03 10:00,699.712,0.697,0.101,18.970
2019-07-03 10:00,2019-07-03 11:00,792.737,0.826,0.106,20.063
2019-07-03 11:00,2019-07-03 12:00,845.077,0.908,0.107,21.011
2019-07-03 12:00,2019-07-03 13:00,841.826,0.905,0.110,21.737
2019-07-03 13:00,2019-07-03 14:00,797.965,0.844,0.109,22.242
2019-07-03 14:00,2019-07-03 15:00,710.282,0.724,0.105,22.461
2019-07-03 15:00,2019-07-03 16:00,579.379,0.558,0.100,22.401
2019-07-03 16:00,2019-07-03 17:00,410.091,0.362,0.093,22.046
2019-07-03 17:00,2019-07-03 18:00,220.542,0.164,0.084,21.375
2019-07-03 18:00,2019-07-03 19:00,56.839,0.009,0.071,20.050
2019-07-03 19:00,2019-07-03 20:00,18.013,0,0.038,17.415
2019-07-03 20:00,2019-07-03 21:00,0,0,0.001,15.076
2019-07-03 21:00,2019-07-03 22:00,0,0,0,14.054
2019-07-03 22:00,2019-07-03 23:00,0,0,0,12.968
2019-07-03 23:00,2019-07-04 00:00,0,0,0,11.861
2019-07-04 00:00,2019-07-04 01:00,0,0,0,10.873
2019-07-04 01:00,2019-07-04 02:00,0,0,0,10.093
2019-07-04 02:00,2019-07-04 03:00,0,0,0,9.551
2019-07-04 03:00,2019-07-04 04:00,0,0,0,9.415
2019-07-04 04:00,2019-07-04 05:00,11.380,0,0.029,10.094
2019-07-04 05:00,2019-07-04 06:00,44.230,0,0.064,12.094
2019-07-04 06:00,2019-07-04 07:00,183.358,0.123,0.081,14.368
2019-07-04 07:00,2019-07-04 08:00,381.929,0.321,0.091,17.087
2019-07-04 08:00,2019-07-04 09:00,563.390,0.526,0.099,18.854
2019-07-04 09:00,2019-07-04 10:00,700.774,0.699,0.107,20.294
2019-07-04 10:00,2019-07-04 11:00,789.124,0.822,0.114,21.588
2019-07-04 11:00,2019-07-04 12:00,829.636,0.882,0.121,22.678
2019-07-04 12:00,2019-07-04 13:00,815.097,0.856,0.130,23.536
2019-07-04 13:00,2019-07-04 14:00,751.157,0.752,0.143,24.102
2019-07-04 14:00,2019-07-04 15:00,614.088,0.533,0.176,24.261
2019-07-04 15:00,2019-07-04 16:00,435.644,0.279,0.209,24.082
2019-07-04 16:00,2019-07-04 17:00,273.332,0.106,0.201,23.638
2019-07-04 17:00,2019-07-04 18:00,141.898,0.024,0.145,22.813
2019-07-04 18:00,2019-07-04 19:00,48.930,0.001,0.071,21.239
2019-07-04 19:00,2019-07-04 20:00,3.349,0,0.020,19.235
2019-07-04 20:00,2019-07-04 21:00,0,0,0,17.916
2019-07-04 21:00,2019-07-04 22:00,0,0,0,17.150
2019-07-04 22:00,2019-07-04 23:00,0,0,0,16.191
2019-07-04 23:00,2019-07-05 00:00,0,0,0,15.186
2019-07-05 00:00,2019-07-05 01:00,0,0,0,14.137
2019-07-05 01:00,2019-07-05 02:00,0,0,0,13.261
2019-07-05 02:00,2019-07-05 03:00,0,0,0,12.467
2019-07-05 03:00,2019-07-05 04:00,0,0,0,11.761
2019-07-05 04:00,2019-07-05 05:00,9.970,0,0.028,12.005
2019-07-05 05:00,2019-07-05 06:00,50.630,0,0.071,13.813
2019-07-05 06:00,2019-07-05 07:00,174.225,0.100,0.095,15.678
2019-07-05 07:00,2019-07-05 08:00,354.686,0.276,0.109,18.038
2019-07-05 08:00,2019-07-05 09:00,525.169,0.463,0.119,19.612
2019-07-05 09:00,2019-07-05 10:00,645.881,0.604,0.133,20.936
2019-07-05 10:00,2019-07-05 11:00,741.989,0.737,0.135,22.171
2019-07-05 11:00,2019-07-05 12:00,798.046,0.826,0.132,23.232
2019-07-05 12:00,2019-07-05 13:00,806.993,0.848,0.129,24.079
2019-07-05 13:00,2019-07-05 14:00,755.337,0.770,0.134,24.570
2019-07-05 14:00,2019-07-05 15:00,647.294,0.610,0.144,24.724
2019-07-05 15:00,2019-07-05 16:00,504.337,0.420,0.152,24.590
2019-07-05 16:00,2019-07-05 17:00,343.530,0.234,0.150,24.145
2019-07-05 17:00,2019-07-05 18:00,192.826,0.094,0.128,23.302
2019-07-05 18:00,2019-07-05 19:00,69.061,0.006,0.088,21.944
2019-07-05 19:00,2019-07-05 20:00,17.591,0,0.037,19.477
2019-07-05 20:00,2019-07-05 21:00,0,0,0.001,17.305
2019-07-05 21:00,2019-07-05 22:00,0,0,0,16.418
2019-07-05 22:00,2019-07-05 23:00,0,0,0,15.593
2019-07-05 23:00,2019-07-06 00:00,0,0,0,14.607
2019-07-06 00:00,2019-07-06 01:00,0,0,0,13.665
2019-07-06 01:00,2019-07-06 02:00,0,0,0,12.934
2019-07-06 02:00,2019-07-06 03:00,0,0,0,12.353
2019-07-06 03:00,2019-07-06 04:00,0,0,0,11.898
2019-07-06 04:00,2019-07-06 05:00,11.899,0,0.030,12.462
2019-07-06 05:00,2019-07-06 06:00,51.451,0,0.072,14.190
2019-07-06 06:00,2019-07-06 07:00,183.944,0.107,0.098,16.464
2019-07-06 07:00,2019-07-06 08:00,362.766,0.272,0.123,18.569
2019-07-06 08:00,2019-07-06 09:00,503.620,0.400,0.157,19.856
2019-07-06 09:00,2019-07-06 10:00,610.674,0.502,0.189,20.957
2019-07-06 10:00,2019-07-06 11:00,600.973,0.417,0.265,21.620
2019-07-06 11:00,2019-07-06 12:00,534.373,0.266,0.334,21.814
2019-07-06 12:00,2019-07-06 13:00,405.026,0.109,0.339,21.550
2019-07-06 13:00,2019-07-06 14:00,332.173,0.062,0.304,21.226
2019-07-06 14:00,2019-07-06 15:00,310.813,0.058,0.285,21.006
2019-07-06 15:00,2019-07-06 16:00,251.417,0.040,0.240,20.704
2019-07-06 16:00,2019-07-06 17:00,182.951,0.022,0.186,20.226
2019-07-06 17:00,2019-07-06 18:00,103.022,0.007,0.120,19.471
2019-07-06 18:00,2019-07-06 19:00,39.171,0,0.060,18.501
2019-07-06 19:00,2019-07-06 20:00,2.980,0,0.019,17.359
2019-07-06 20:00,2019-07-06 21:00,0,0,0,16.366
2019-07-06 21:00,2019-07-06 22:00,0,0,0,15.754
2019-07-06 22:00,2019-07-06 23:00,0,0,0,15.152
2019-07-06 23:00,2019-07-07 00:00,0,0,0,14.492
2019-07-07 00:00,2019-07-07 01:00,0,0,0,13.844
2019-07-07 01:00,2019-07-07 02:00,0,0,0,13.326
2019-07-07 02:00,2019-07-07 03:00,0,0,0,12.933
2019-07-07 03:00,2019-07-07 04:00,0,0,0,12.538
2019-07-07 04:00,2019-07-07 05:00,7.006,0,0.024,12.592
2019-07-07 05:00,2019-07-07 06:00,64.516,0,0.085,13.337
2019-07-07 06:00,2019-07-07 07:00,155.428,0.031,0.145,14.503
2019-07-07 07:00,2019-07-07 08:00,267.290,0.090,0.199,15.721
2019-07-07 08:00,2019-07-07 09:00,414.089,0.207,0.241,16.944
2019-07-07 09:00,2019-07-07 10:00,389.503,0.127,0.295,17.559
2019-07-07 10:00,2019-07-07 11:00,405.205,0.117,0.323,18.141
2019-07-07 11:00,2019-07-07 12:00,521.630,0.231,0.346,19.142
2019-07-07 12:00,2019-07-07 13:00,520.709,0.231,0.347,19.848
2019-07-07 13:00,2019-07-07 14:00,427.974,0.138,0.332,20.123
2019-07-07 14:00,2019-07-07 15:00,407.657,0.139,0.309,20.454
2019-07-07 15:00,2019-07-07 16:00,348.273,0.119,0.264,20.669
2019-07-07 16:00,2019-07-07 17:00,309.892,0.132,0.210,20.827
2019-07-07 17:00,2019-07-07 18:00,180.146,0.045,0.160,20.488
2019-07-07 18:00,2019-07-07 19:00,61.534,0.001,0.084,19.657
2019-07-07 19:00,2019-07-07 20:00,9.096,0,0.027,17.771
2019-07-07 20:00,2019-07-07 21:00,0,0,0.001,16.156
2019-07-07 21:00,2019-07-07 22:00,0,0,0,15.583
2019-07-07 22:00,2019-07-07 23:00,0,0,0,14.953
2019-07-07 23:00,2019-07-08 00:00,0,0,0,14.188
2019-07-08 00:00,2019-07-08 01:00,0,0,0,13.384
2019-07-08 01:00,2019-07-08 02:00,0,0,0,12.816
2019-07-08 02:00,2019-07-08 03:00,0,0,0,12.456
2019-07-08 03:00,2019-07-08 04:00,0,0,0,12.296
2019-07-08 04:00,2019-07-08 05:00,1.442,0,0.017,12.680
2019-07-08 05:00,2019-07-08 06:00,42.909,0,0.063,13.488
2019-07-08 06:00,2019-07-08 07:00,123.428,0.012,0.132,14.596
2019-07-08 07:00,2019-07-08 08:00,239.383,0.061,0.201,15.986
2019-07-08 08:00,2019-07-08 09:00,410.980,0.214,0.232,17.569
2019-07-08 09:00,2019-07-08 10:00,582.413,0.434,0.216,19.157
2019-07-08 10:00,2019-07-08 11:00,673.829,0.554,0.217,20.411
2019-07-08 11:00,2019-07-08 12:00,724.237,0.623,0.220,21.396
2019-07-08 12:00,2019-07-08 13:00,685.497,0.547,0.246,22.022
2019-07-08 13:00,2019-07-08 14:00,650.560,0.505,0.245,22.506
2019-07-08 14:00,2019-07-08 15:00,540.987,0.346,0.265,22.640
2019-07-08 15:00,2019-07-08 16:00,290.736,0.067,0.256,22.144
2019-07-08 16:00,2019-07-08 17:00,149.100,0.013,0.161,21.508
2019-07-08 17:00,2019-07-08 18:00,92.128,0.005,0.111,21.041
2019-07-08 18:00,2019-07-08 19:00,55.813,0.001,0.078,20.337
2019-07-08 19:00,2019-07-08 20:00,6.609,0,0.024,18.656
2019-07-08 20:00,2019-07-08 21:00,0,0,0,17.354
2019-07-08 21:00,2019-07-08 22:00,0,0,0,16.572
2019-07-08 22:00,2019-07-08 23:00,0,0,0,15.761
2019-07-08 23:00,2019-07-09 00:00,0,0,0,14.792
2019-07-09 00:00,2019-07-09 01:00,0,0,0,14.124
2019-07-09 01:00,2019-07-09 02:00,0,0,0,13.734
2019-07-09 02:00,2019-07-09 03:00,0,0,0,13.518
2019-07-09 03:00,2019-07-09 04:00,0,0,0,13.320
2019-07-09 04:00,2019-07-09 05:00,4.353,0,0.021,13.370
2019-07-09 05:00,2019-07-09 06:00,58.667,0,0.080,14.225
2019-07-09 06:00,2019-07-09 07:00,144.810,0.025,0.141,15.530
2019-07-09 07:00,2019-07-09 08:00,272.790,0.105,0.192,17.137
2019-07-09 08:00,2019-07-09 09:00,441.200,0.280,0.203,18.949
2019-07-09 09:00,2019-07-09 10:00,615.029,0.516,0.181,20.719
2019-07-09 10:00,2019-07-09 11:00,714.051,0.654,0.179,22.050
2019-07-09 11:00,2019-07-09 12:00,732.287,0.659,0.204,22.940
2019-07-09 12:00,2019-07-09 13:00,652.074,0.497,0.258,23.344
2019-07-09 13:00,2019-07-09 14:00,609.162,0.435,0.265,23.610
2019-07-09 14:00,2019-07-09 15:00,489.668,0.274,0.277,23.514
2019-07-09 15:00,2019-07-09 16:00,362.073,0.143,0.260,23.199
2019-07-09 16:00,2019-07-09 17:00,228.581,0.052,0.207,22.722
2019-07-09 17:00,2019-07-09 18:00,136.557,0.018,0.145,22.129
2019-07-09 18:00,2019-07-09 19:00,57.953,0.001,0.080,21.319
2019-07-09 19:00,2019-07-09 20:00,4.538,0,0.022,19.948
2019-07-09 20:00,2019-07-09 21:00,0,0,0,19.016
2019-07-09 21:00,2019-07-09 22:00,0,0,0,18.466
2019-07-09 22:00,2019-07-09 23:00,0,0,0,17.710
2019-07-09 23:00,2019-07-10 00:00,0,0,0,17.120
2019-07-10 00:00,2019-07-10 01:00,0,0,0,16.704
2019-07-10 01:00,2019-07-10 02:00,0,0,0,16.319
2019-07-10 02:00,2019-07-10 03:00,0,0,0,16.015
2019-07-10 03:00,2019-07-10 04:00,0,0,0,15.713
2019-07-10 04:00,2019-07-10 05:00,2.468,0,0.019,15.910
2019-07-10 05:00,2019-07-10 06:00,47.783,0,0.069,16.814
2019-07-10 06:00,2019-07-10 07:00,131.927,0.015,0.139,17.599
2019-07-10 07:00,2019-07-10 08:00,218.061,0.043,0.199,18.486
2019-07-10 08:00,2019-07-10 09:00,290.652,0.069,0.250,19.266
2019-07-10 09:00,2019-07-10 10:00,421.934,0.171,0.293,20.401
2019-07-10 10:00,2019-07-10 11:00,664.125,0.535,0.231,22.073
2019-07-10 11:00,2019-07-10 12:00,784.776,0.761,0.180,23.521
2019-07-10 12:00,2019-07-10 13:00,703.727,0.586,0.243,24.183
2019-07-10 13:00,2019-07-10 14:00,451.628,0.173,0.334,23.834
2019-07-10 14:00,2019-07-10 15:00,299.976,0.054,0.281,23.174
2019-07-10 15:00,2019-07-10 16:00,214.688,0.026,0.218,22.541
2019-07-10 16:00,2019-07-10 17:00,204.260,0.032,0.201,22.264
2019-07-10 17:00,2019-07-10 18:00,152.586,0.024,0.155,21.856
2019-07-10 18:00,2019-07-10 19:00,66.214,0.001,0.089,20.864
2019-07-10 19:00,2019-07-10 20:00,5.982,0,0.023,18.885
2019-07-10 20:00,2019-07-10 21:00,0,0,0,17.561
2019-07-10 21:00,2019-07-10 22:00,0,0,0,17.063
2019-07-10 22:00,2019-07-10 23:00,0,0,0,16.598
2019-07-10 23:00,2019-07-11 00:00,0,0,0,16.113
2019-07-11 00:00,2019-07-11 01:00,0,0,0,15.575
2019-07-11 01:00,2019-07-11 02:00,0,0,0,14.831
2019-07-11 02:00,2019-07-11 03:00,0,0,0,14.101
2019-07-11 03:00,2019-07-11 04:00,0,0,0,13.365
2019-07-11 04:00,2019-07-11 05:00,6.657,0,0.024,13.627
2019-07-11 05:00,2019-07-11 06:00,56.686,0,0.078,15.282
2019-07-11 06:00,2019-07-11 07:00,162.207,0.064,0.121,16.903
2019-07-11 07:00,2019-07-11 08:00,316.441,0.197,0.148,18.472
2019-07-11 08:00,2019-07-11 09:00,473.676,0.361,0.161,19.912
2019-07-11 09:00,2019-07-11 10:00,605.198,0.516,0.170,21.156
2019-07-11 10:00,2019-07-11 11:00,667.322,0.579,0.191,22.092
2019-07-11 11:00,2019-07-11 12:00,733.213,0.682,0.182,22.973
2019-07-11 12:00,2019-07-11 13:00,778.521,0.777,0.156,23.705
2019-07-11 13:00,2019-07-11 14:00,747.600,0.743,0.148,24.074
2019-07-11 14:00,2019-07-11 15:00,646.697,0.598,0.153,24.048
2019-07-11 15:00,2019-07-11 16:00,524.251,0.445,0.149,23.804
2019-07-11 16:00,2019-07-11 17:00,327.867,0.198,0.168,23.092
2019-07-11 17:00,2019-07-11 18:00,181.407,0.065,0.144,22.272
2019-07-11 18:00,2019-07-11 19:00,62.599,0.002,0.084,21.127
2019-07-11 19:00,2019-07-11 20:00,8.351,0,0.026,19.624
2019-07-11 20:00,2019-07-11 21:00,0,0,0,18.024
2019-07-11 21:00,2019-07-11 22:00,0,0,0,17.282
2019-07-11 22:00,2019-07-11 23:00,0,0,0,16.575
2019-07-11 23:00,2019-07-12 00:00,0,0,0,16.122
2019-07-12 00:00,2019-07-12 01:00,0,0,0,15.857
2019-07-12 01:00,2019-07-12 02:00,0,0,0,15.543
2019-07-12 02:00,2019-07-12 03:00,0,0,0,15.116
2019-07-12 03:00,2019-07-12 04:00,0,0,0,14.607
2019-07-12 04:00,2019-07-12 05:00,5.732,0,0.023,14.800
2019-07-12 05:00,2019-07-12 06:00,54.948,0,0.076,15.703
2019-07-12 06:00,2019-07-12 07:00,163.129,0.068,0.117,16.888
2019-07-12 07:00,2019-07-12 08:00,332.719,0.229,0.133,18.141
2019-07-12 08:00,2019-07-12 09:00,530.634,0.465,0.123,19.520
2019-07-12 09:00,2019-07-12 10:00,656.393,0.612,0.137,20.763
2019-07-12 10:00,2019-07-12 11:00,693.036,0.623,0.179,21.629
2019-07-12 11:00,2019-07-12 12:00,680.307,0.561,0.226,22.100
2019-07-12 12:00,2019-07-12 13:00,611.086,0.429,0.269,22.273
2019-07-12 13:00,2019-07-12 14:00,604.062,0.436,0.253,22.471
2019-07-12 14:00,2019-07-12 15:00,535.262,0.365,0.237,22.371
2019-07-12 15:00,2019-07-12 16:00,430.493,0.257,0.221,22.043
2019-07-12 16:00,2019-07-12 17:00,271.142,0.103,0.198,21.302
2019-07-12 17:00,2019-07-12 18:00,171.394,0.049,0.148,20.492
2019-07-12 18:00,2019-07-12 19:00,70.267,0.003,0.090,19.513
2019-07-12 19:00,2019-07-12 20:00,14.936,0,0.034,18.009
2019-07-12 20:00,2019-07-12 21:00,0,0,0,16.216
2019-07-12 21:00,2019-07-12 22:00,0,0,0,15.446
2019-07-12 22:00,2019-07-12 23:00,0,0,0,14.719
2019-07-12 23:00,2019-07-13 00:00,0,0,0,14.056
2019-07-13 00:00,2019-07-13 01:00,0,0,0,13.472
2019-07-13 01:00,2019-07-13 02:00,0,0,0,13.034
2019-07-13 02:00,2019-07-13 03:00,0,0,0,12.551
2019-07-13 03:00,2019-07-13 04:00,0,0,0,12.162
2019-07-13 04:00,2019-07-13 05:00,5.843,0,0.023,12.379
2019-07-13 05:00,2019-07-13 06:00,52.994,0,0.074,13.474
2019-07-13 06:00,2019-07-13 07:00,170.798,0.086,0.106,15.120
2019-07-13 07:00,2019-07-13 08:00,324.661,0.210,0.141,16.746
2019-07-13 08:00,2019-07-13 09:00,481.910,0.368,0.159,18.235
2019-07-13 09:00,2019-07-13 10:00,609.983,0.514,0.171,19.525
2019-07-13 10:00,2019-07-13 11:00,684.335,0.599,0.187,20.598
2019-07-13 11:00,2019-07-13 12:00,731.598,0.664,0.190,21.547
2019-07-13 12:00,2019-07-13 13:00,742.944,0.689,0.185,22.308
2019-07-13 13:00,2019-07-13 14:00,703.477,0.640,0.181,22.788
2019-07-13 14:00,2019-07-13 15:00,624.860,0.542,0.176,22.945
2019-07-13 15:00,2019-07-13 16:00,470.052,0.337,0.189,22.691
2019-07-13 16:00,2019-07-13 17:00,316.645,0.168,0.183,22.144
2019-07-13 17:00,2019-07-13 18:00,153.203,0.033,0.146,21.188
2019-07-13 18:00,2019-07-13 19:00,54.590,0.001,0.076,20.006
2019-07-13 19:00,2019-07-13 20:00,5.322,0,0.023,18.585
2019-07-13 20:00,2019-07-13 21:00,0,0,0,17.318
2019-07-13 21:00,2019-07-13 22:00,0,0,0,16.627
2019-07-13 22:00,2019-07-13 23:00,0,0,0,16.101
2019-07-13 23:00,2019-07-14 00:00,0,0,0,15.551
2019-07-14 00:00,2019-07-14 01:00,0,0,0,14.916
2019-07-14 01:00,2019-07-14 02:00,0,0,0,14.189
2019-07-14 02:00,2019-07-14 03:00,0,0,0,13.519
2019-07-14 03:00,2019-07-14 04:00,0,0,0,12.907
2019-07-14 04:00,2019-07-14 05:00,3.942,0,0.020,12.757
2019-07-14 05:00,2019-07-14 06:00,58.415,0,0.079,13.816
2019-07-14 06:00,2019-07-14 07:00,159.039,0.049,0.130,15.065
2019-07-14 07:00,2019-07-14 08:00,288.943,0.137,0.176,16.468
2019-07-14 08:00,2019-07-14 09:00,410.706,0.236,0.210,17.751
2019-07-14 09:00,2019-07-14 10:00,603.241,0.486,0.190,19.224
2019-07-14 10:00,2019-07-14 11:00,624.985,0.470,0.237,20.184
2019-07-14 11:00,2019-07-14 12:00,582.624,0.367,0.288,20.628
2019-07-14 12:00,2019-07-14 13:00,641.642,0.462,0.270,21.163
2019-07-14 13:00,2019-07-14 14:00,566.896,0.352,0.286,21.387
2019-07-14 14:00,2019-07-14 15:00,409.096,0.165,0.287,21.100
2019-07-14 15:00,2019-07-14 16:00,392.020,0.187,0.245,21.070
2019-07-14 16:00,2019-07-14 17:00,300.457,0.139,0.193,20.909
2019-07-14 17:00,2019-07-14 18:00,197.392,0.087,0.136,20.512
2019-07-14 18:00,2019-07-14 19:00,70.486,0.004,0.090,19.518
2019-07-14 19:00,2019-07-14 20:00,13.365,0,0.032,17.313
2019-07-14 20:00,2019-07-14 21:00,0,0,0,15.196
2019-07-14 21:00,2019-07-14 22:00,0,0,0,14.153
2019-07-14 22:00,2019-07-14 23:00,0,0,0,12.985
2019-07-14 23:00,2019-07-15 00:00,0,0,0,11.835
2019-07-15 00:00,2019-07-15 01:00,0,0,0,10.864
2019-07-15 01:00,2019-07-15 02:00,0,0,0,10.159
2019-07-15 02:00,2019-07-15 03:00,0,0,0,9.645
2019-07-15 03:00,2019-07-15 04:00,0,0,0,9.201
2019-07-15 04:00,2019-07-15 05:00,3.530,0,0.020,9.471
2019-07-15 05:00,2019-07-15 06:00,35.610,0,0.055,11.535
2019-07-15 06:00,2019-07-15 07:00,171.157,0.122,0.069,13.529
2019-07-15 07:00,2019-07-15 08:00,370.818,0.314,0.083,15.381
2019-07-15 08:00,2019-07-15 09:00,554.948,0.518,0.091,17.121
2019-07-15 09:00,2019-07-15 10:00,698.154,0.698,0.097,18.567
2019-07-15 10:00,2019-07-15 11:00,793.666,0.830,0.102,19.775
2019-07-15 11:00,2019-07-15 12:00,839.906,0.901,0.105,20.855
2019-07-15 12:00,2019-07-15 13:00,843.913,0.914,0.105,21.756
2019-07-15 13:00,2019-07-15 14:00,800.970,0.855,0.103,22.364
2019-07-15 14:00,2019-07-15 15:00,712.821,0.735,0.099,22.683
2019-07-15 15:00,2019-07-15 16:00,581.732,0.569,0.092,22.721
2019-07-15 16:00,2019-07-15 17:00,411.071,0.372,0.084,22.407
2019-07-15 17:00,2019-07-15 18:00,217.192,0.170,0.076,21.727
2019-07-15 18:00,2019-07-15 19:00,49.254,0.009,0.063,20.634
